id,ema_pullback,ema_trend_h1,adx_period,adx_threshold,rsi_period,atr_period,rsi_long_min,rsi_long_max,rsi_short_min,rsi_short_max,atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
618,34,150,14,15,14,14,45,65,35,55,2.5,10000,8718.29,-1281.71,-12.82,-24.4,-0.04,-0.01,-0.77,31.78,216,35.19,0.92,-5.93,747.43,-311.17,0.00075,0.0005,38.24,-51.06
619,34,150,14,15,14,14,45,65,40,50,1.5,10000,9744.93,-255.07,-2.55,-5.13,0.0,0.0,-0.29,17.63,272,33.46,0.98,-0.94,874.17,-202.01,0.00075,0.0005,38.24,-40.79
620,34,150,14,15,14,14,45,65,40,50,2.0,10000,8933.74,-1066.26,-10.66,-20.54,-0.04,-0.02,-0.8,25.81,224,34.38,0.92,-4.76,809.51,-249.9,0.00075,0.0005,38.24,-48.9
621,34,150,14,15,14,14,45,65,40,50,2.5,10000,8538.01,-1461.99,-14.62,-27.55,-0.05,-0.02,-0.93,29.74,195,33.85,0.9,-7.5,799.65,-323.44,0.00075,0.0005,38.24,-52.86
622,34,150,14,15,14,14,45,65,40,55,1.5,10000,10141.46,141.46,1.41,2.91,0.02,0.01,0.16,17.94,297,34.34,1.01,0.48,870.54,-200.83,0.00075,0.0005,38.24,-36.83
623,34,150,14,15,14,14,45,65,40,55,2.0,10000,8769.7,-1230.3,-12.3,-23.49,-0.04,-0.02,-0.85,27.68,246,34.55,0.92,-5.0,780.44,-245.4,0.00075,0.0005,38.24,-50.54
624,34,150,14,15,14,14,45,65,40,55,2.5,10000,9001.54,-998.46,-9.98,-19.3,-0.03,-0.01,-0.68,28.51,208,35.1,0.94,-4.8,795.47,-311.63,0.00075,0.0005,38.24,-48.22
625,34,150,14,20,14,14,40,60,35,50,1.5,10000,9263.59,-736.41,-7.36,-14.44,-0.03,-0.01,-0.82,17.65,264,34.85,0.94,-2.79,832.02,-219.45,0.00075,0.0005,38.24,-45.6
626,34,150,14,20,14,14,40,60,35,50,2.0,10000,9341.94,-658.06,-6.58,-12.96,-0.02,-0.01,-0.68,18.94,212,36.79,0.95,-3.1,801.39,-248.55,0.00075,0.0005,38.24,-44.82
627,34,150,14,20,14,14,40,60,35,50,2.5,10000,9361.44,-638.56,-6.39,-12.59,-0.01,-0.0,-0.52,24.3,179,36.31,0.96,-3.57,858.57,-319.46,0.00075,0.0005,38.24,-44.63
628,34,150,14,20,14,14,40,60,35,55,1.5,10000,9102.92,-897.08,-8.97,-17.44,-0.03,-0.02,-0.83,20.95,289,34.95,0.93,-3.1,783.34,-213.58,0.00075,0.0005,38.24,-47.21
629,34,150,14,20,14,14,40,60,35,55,2.0,10000,9116.85,-883.15,-8.83,-17.18,-0.03,-0.01,-0.8,21.43,233,36.48,0.94,-3.79,769.07,-246.07,0.00075,0.0005,38.24,-47.07
630,34,150,14,20,14,14,40,60,35,55,2.5,10000,9464.56,-535.44,-5.35,-10.61,-0.01,-0.0,-0.41,26.12,192,36.98,0.96,-2.79,819.02,-307.32,0.00075,0.0005,38.24,-43.59
631,34,150,14,20,14,14,40,60,40,50,1.5,10000,10015.81,15.81,0.16,0.32,0.01,0.01,0.02,15.32,246,35.77,1.0,0.06,905.17,-192.51,0.00075,0.0005,38.24,-38.08
632,34,150,14,20,14,14,40,60,40,50,2.0,10000,10388.31,388.31,3.88,8.08,0.03,0.01,0.43,18.79,199,38.19,1.03,1.95,892.88,-257.59,0.00075,0.0005,38.24,-34.36
633,34,150,14,20,14,14,40,60,40,50,2.5,10000,9303.5,-696.5,-6.96,-13.69,-0.02,-0.01,-0.51,26.83,171,35.67,0.95,-4.07,878.32,-327.22,0.00075,0.0005,38.24,-45.2
634,34,150,14,20,14,14,40,60,40,55,1.5,10000,9890.45,-109.55,-1.1,-2.22,0.01,0.0,-0.14,15.49,273,35.9,0.99,-0.4,856.39,-188.14,0.00075,0.0005,38.24,-39.34
635,34,150,14,20,14,14,40,60,40,55,2.0,10000,9905.02,-94.98,-0.95,-1.93,0.01,0.0,-0.1,19.42,222,37.39,0.99,-0.43,837.18,-247.95,0.00075,0.0005,38.24,-39.19
636,34,150,14,20,14,14,40,60,40,55,2.5,10000,9681.16,-318.84,-3.19,-6.39,0.0,0.0,-0.27,24.09,186,37.1,0.98,-1.71,862.37,-310.41,0.00075,0.0005,38.24,-41.43
637,34,150,14,20,14,14,40,65,35,50,1.5,10000,9578.44,-421.56,-4.22,-8.41,-0.01,-0.0,-0.4,21.23,279,34.05,0.97,-1.51,861.38,-217.39,0.00075,0.0005,38.24,-42.46
638,34,150,14,20,14,14,40,65,35,50,2.0,10000,9136.07,-863.93,-8.64,-16.83,-0.03,-0.01,-0.75,22.32,225,35.56,0.94,-3.84,784.71,-248.98,0.00075,0.0005,38.24,-46.88
639,34,150,14,20,14,14,40,65,35,50,2.5,10000,8911.53,-1088.47,-10.88,-20.94,-0.03,-0.01,-0.75,27.94,189,34.39,0.93,-5.76,817.31,-317.21,0.00075,0.0005,38.24,-49.12
640,34,150,14,20,14,14,40,65,35,55,1.5,10000,9394.08,-605.92,-6.06,-11.97,-0.01,-0.01,-0.51,23.25,303,34.32,0.96,-2.0,808.39,-211.58,0.00075,0.0005,38.24,-44.3
641,34,150,14,20,14,14,40,65,35,55,2.0,10000,8898.67,-1101.33,-11.01,-21.17,-0.04,-0.02,-0.82,25.85,245,35.51,0.93,-4.5,750.66,-246.5,0.00075,0.0005,38.24,-49.25
642,34,150,14,20,14,14,40,65,35,55,2.5,10000,8981.01,-1018.99,-10.19,-19.68,-0.03,-0.01,-0.69,28.6,202,35.15,0.93,-5.04,777.18,-305.16,0.00075,0.0005,38.24,-48.43
643,34,150,14,20,14,14,40,65,40,50,1.5,10000,10356.23,356.23,3.56,7.4,0.03,0.02,0.4,18.43,261,34.87,1.03,1.36,937.1,-206.36,0.00075,0.0005,38.24,-34.68
644,34,150,14,20,14,14,40,65,40,50,2.0,10000,10159.38,159.38,1.59,3.28,0.02,0.01,0.15,21.83,212,36.79,1.01,0.75,874.29,-258.04,0.00075,0.0005,38.24,-36.65
645,34,150,14,20,14,14,40,65,40,50,2.5,10000,8856.38,-1143.62,-11.44,-21.94,-0.04,-0.01,-0.71,30.96,181,33.7,0.92,-6.32,836.11,-324.92,0.00075,0.0005,38.24,-49.68
646,34,150,14,20,14,14,40,65,40,55,1.5,10000,10206.8,206.8,2.07,4.26,0.02,0.01,0.21,20.13,287,35.19,1.01,0.72,883.78,-201.68,0.00075,0.0005,38.24,-36.17
647,34,150,14,20,14,14,40,65,40,55,2.0,10000,9667.98,-332.02,-3.32,-6.65,0.0,0.0,-0.29,22.97,234,36.32,0.98,-1.42,817.14,-248.39,0.00075,0.0005,38.24,-41.56
648,34,150,14,20,14,14,40,65,40,55,2.5,10000,9186.55,-813.45,-8.13,-15.89,-0.02,-0.01,-0.56,28.6,196,35.2,0.95,-4.15,818.31,-308.23,0.00075,0.0005,38.24,-46.37
649,34,150,14,20,14,14,45,60,35,50,1.5,10000,8516.99,-1483.01,-14.83,-27.91,-0.07,-0.03,-1.19,23.4,248,32.26,0.88,-5.98,764.6,-215.5,0.00075,0.0005,38.24,-53.07
650,34,150,14,20,14,14,45,60,35,50,2.0,10000,8333.26,-1666.74,-16.67,-31.05,-0.07,-0.03,-1.18,26.3,202,34.16,0.87,-8.25,714.4,-236.27,0.00075,0.0005,38.24,-54.91
651,34,150,14,20,14,14,45,60,35,50,2.5,10000,8653.57,-1346.43,-13.46,-25.54,-0.05,-0.02,-0.93,27.59,172,34.88,0.9,-7.83,793.02,-302.53,0.00075,0.0005,38.24,-51.7
652,34,150,14,20,14,14,45,60,35,55,1.5,10000,8369.27,-1630.73,-16.31,-30.44,-0.08,-0.04,-1.13,26.92,273,32.6,0.87,-5.97,719.86,-209.74,0.00075,0.0005,38.24,-54.55
653,34,150,14,20,14,14,45,60,35,55,2.0,10000,8132.48,-1867.52,-18.68,-34.4,-0.08,-0.03,-1.17,29.39,223,34.08,0.86,-8.37,685.59,-233.92,0.00075,0.0005,38.24,-56.92
654,34,150,14,20,14,14,45,60,35,55,2.5,10000,8748.9,-1251.1,-12.51,-23.86,-0.04,-0.01,-0.78,30.76,185,35.68,0.91,-6.76,756.48,-291.03,0.00075,0.0005,38.24,-50.75
655,34,150,14,20,14,14,45,60,40,50,1.5,10000,9208.58,-791.42,-7.91,-15.47,-0.03,-0.02,-0.87,17.86,230,33.04,0.93,-3.44,831.82,-186.86,0.00075,0.0005,38.24,-46.15
656,34,150,14,20,14,14,45,60,40,50,2.0,10000,9266.65,-733.35,-7.33,-14.38,-0.02,-0.01,-0.67,21.55,189,35.45,0.94,-3.88,795.96,-244.87,0.00075,0.0005,38.24,-45.57
657,34,150,14,20,14,14,45,60,40,50,2.5,10000,8600.02,-1399.98,-14.0,-26.47,-0.05,-0.02,-0.95,27.8,164,34.15,0.89,-8.54,811.26,-309.88,0.00075,0.0005,38.24,-52.24
658,34,150,14,20,14,14,45,60,40,55,1.5,10000,9093.33,-906.67,-9.07,-17.62,-0.04,-0.02,-0.88,20.06,257,33.46,0.93,-3.53,786.99,-182.62,0.00075,0.0005,38.24,-47.31
659,34,150,14,20,14,14,45,60,40,55,2.0,10000,8835.55,-1164.45,-11.64,-22.31,-0.04,-0.02,-0.89,25.05,212,34.91,0.91,-5.49,746.31,-235.7,0.00075,0.0005,38.24,-49.88
660,34,150,14,20,14,14,45,60,40,55,2.5,10000,8949.12,-1050.88,-10.51,-20.26,-0.03,-0.01,-0.73,27.84,179,35.75,0.92,-5.87,796.52,-293.96,0.00075,0.0005,38.24,-48.75
661,34,150,14,20,14,14,45,65,35,50,1.5,10000,9051.03,-948.97,-9.49,-18.4,-0.04,-0.02,-0.88,20.81,265,32.08,0.93,-3.58,813.56,-213.48,0.00075,0.0005,38.24,-47.73
662,34,150,14,20,14,14,45,65,35,50,2.0,10000,8223.44,-1776.56,-17.77,-32.89,-0.08,-0.03,-1.28,25.7,216,32.87,0.87,-8.22,705.87,-241.68,0.00075,0.0005,38.24,-56.01
663,34,150,14,20,14,14,45,65,35,50,2.5,10000,8491.43,-1508.57,-15.09,-28.36,-0.05,-0.02,-1.02,27.83,183,33.33,0.89,-8.24,778.16,-311.37,0.00075,0.0005,38.24,-53.33
664,34,150,14,20,14,14,45,65,35,55,1.5,10000,8876.82,-1123.18,-11.23,-21.57,-0.04,-0.02,-0.94,22.85,289,32.53,0.92,-3.89,763.51,-207.78,0.00075,0.0005,38.24,-49.47
665,34,150,14,20,14,14,45,65,35,55,2.0,10000,8009.75,-1990.25,-19.9,-36.4,-0.08,-0.04,-1.2,30.45,236,33.05,0.86,-8.43,675.25,-239.27,0.00075,0.0005,38.24,-58.14
666,34,150,14,20,14,14,45,65,35,55,2.5,10000,8557.64,-1442.36,-14.42,-27.21,-0.05,-0.02,-0.91,30.0,196,34.18,0.9,-7.36,739.95,-299.54,0.00075,0.0005,38.24,-52.66
667,34,150,14,20,14,14,45,65,40,50,1.5,10000,9785.98,-214.02,-2.14,-4.32,0.0,0.0,-0.24,18.0,247,32.79,0.98,-0.87,885.08,-202.06,0.00075,0.0005,38.24,-40.38
668,34,150,14,20,14,14,45,65,40,50,2.0,10000,9144.53,-855.47,-8.55,-16.67,-0.03,-0.01,-0.74,22.65,203,33.99,0.94,-4.21,786.46,-250.47,0.00075,0.0005,38.24,-46.79
669,34,150,14,20,14,14,45,65,40,50,2.5,10000,8438.88,-1561.12,-15.61,-29.26,-0.06,-0.02,-0.98,29.96,175,32.57,0.89,-8.92,796.06,-318.94,0.00075,0.0005,38.24,-53.85
670,34,150,14,20,14,14,45,65,40,55,1.5,10000,9644.79,-355.21,-3.55,-7.11,-0.0,-0.0,-0.36,19.71,273,33.33,0.97,-1.3,834.72,-197.48,0.00075,0.0005,38.24,-41.79
671,34,150,14,20,14,14,45,65,40,55,2.0,10000,8702.22,-1297.78,-12.98,-24.68,-0.05,-0.02,-1.01,24.46,225,33.78,0.91,-5.77,735.04,-241.1,0.00075,0.0005,38.24,-51.22
672,34,150,14,20,14,14,45,65,40,55,2.5,10000,8753.48,-1246.52,-12.47,-23.77,-0.04,-0.01,-0.86,27.57,190,34.21,0.91,-6.56,779.11,-302.55,0.00075,0.0005,38.24,-50.71
673,34,150,14,25,14,14,40,60,35,50,1.5,10000,9403.28,-596.72,-5.97,-11.79,-0.03,-0.01,-0.7,16.95,216,34.72,0.94,-2.76,710.51,-218.25,0.00075,0.0005,38.24,-44.21
674,34,150,14,25,14,14,40,60,35,50,2.0,10000,9243.9,-756.1,-7.56,-14.81,-0.03,-0.01,-0.71,20.94,181,37.02,0.93,-4.18,698.47,-284.49,0.00075,0.0005,38.24,-45.8
675,34,150,14,25,14,14,40,60,35,50,2.5,10000,9200.94,-799.06,-7.99,-15.62,-0.03,-0.01,-0.56,28.04,159,37.11,0.94,-5.03,695.22,-361.68,0.00075,0.0005,38.24,-46.23
676,34,150,14,25,14,14,40,60,35,55,1.5,10000,9134.16,-865.84,-8.66,-16.86,-0.04,-0.02,-0.82,20.52,238,34.03,0.92,-3.64,690.18,-212.42,0.00075,0.0005,38.24,-46.9
677,34,150,14,25,14,14,40,60,35,55,2.0,10000,8679.48,-1320.52,-13.21,-25.08,-0.06,-0.02,-0.91,27.43,201,35.82,0.9,-6.57,655.82,-274.61,0.00075,0.0005,38.24,-51.45
678,34,150,14,25,14,14,40,60,35,55,2.5,10000,9080.12,-919.88,-9.2,-17.86,-0.03,-0.01,-0.63,28.5,172,37.21,0.93,-5.35,686.09,-346.22,0.00075,0.0005,38.24,-47.44
679,34,150,14,25,14,14,40,60,40,50,1.5,10000,9774.56,-225.44,-2.25,-4.54,-0.0,-0.0,-0.29,15.58,202,35.15,0.98,-1.12,738.57,-197.67,0.00075,0.0005,38.24,-40.49
680,34,150,14,25,14,14,40,60,40,50,2.0,10000,10127.13,127.13,1.27,2.61,0.02,0.01,0.13,20.07,170,38.24,1.01,0.75,765.21,-271.1,0.00075,0.0005,38.24,-36.97
681,34,150,14,25,14,14,40,60,40,50,2.5,10000,9365.54,-634.46,-6.34,-12.51,-0.02,-0.01,-0.46,26.92,154,37.01,0.95,-4.12,707.66,-336.56,0.00075,0.0005,38.24,-44.58
682,34,150,14,25,14,14,40,60,40,55,1.5,10000,9518.89,-481.11,-4.81,-9.57,-0.02,-0.01,-0.56,16.95,226,34.51,0.96,-2.13,719.25,-193.27,0.00075,0.0005,38.24,-43.05
683,34,150,14,25,14,14,40,60,40,55,2.0,10000,9262.57,-737.43,-7.37,-14.46,-0.03,-0.01,-0.62,23.34,192,36.46,0.94,-3.84,699.88,-261.09,0.00075,0.0005,38.24,-45.61
684,34,150,14,25,14,14,40,60,40,55,2.5,10000,9123.34,-876.66,-8.77,-17.06,-0.03,-0.01,-0.61,28.13,168,36.9,0.93,-5.22,689.36,-319.26,0.00075,0.0005,38.24,-47.01
685,34,150,14,25,14,14,40,65,35,50,1.5,10000,10064.32,64.32,0.64,1.32,0.02,0.01,0.06,21.1,228,34.65,1.01,0.28,760.46,-216.21,0.00075,0.0005,38.24,-37.6
686,34,150,14,25,14,14,40,65,35,50,2.0,10000,9194.3,-805.7,-8.06,-15.74,-0.03,-0.01,-0.62,25.31,192,36.46,0.94,-4.2,694.72,-281.06,0.00075,0.0005,38.24,-46.3
687,34,150,14,25,14,14,40,65,35,50,2.5,10000,8935.49,-1064.51,-10.65,-20.51,-0.04,-0.01,-0.62,33.03,167,35.93,0.92,-6.37,675.17,-356.34,0.00075,0.0005,38.24,-48.89
688,34,150,14,25,14,14,40,65,35,55,1.5,10000,9757.35,-242.65,-2.43,-4.89,-0.0,-0.0,-0.21,23.39,249,34.14,0.98,-0.97,737.27,-210.43,0.00075,0.0005,38.24,-40.67
689,34,150,14,25,14,14,40,65,35,55,2.0,10000,8616.18,-1383.82,-13.84,-26.19,-0.06,-0.02,-0.83,31.57,211,35.55,0.9,-6.56,651.04,-271.3,0.00075,0.0005,38.24,-52.08
690,34,150,14,25,14,14,40,65,35,55,2.5,10000,8790.08,-1209.92,-12.1,-23.12,-0.04,-0.01,-0.69,33.68,180,36.11,0.91,-6.72,664.18,-341.12,0.00075,0.0005,38.24,-50.34
691,34,150,14,25,14,14,40,65,40,50,1.5,10000,10461.7,461.7,4.62,9.64,0.04,0.02,0.52,18.49,214,35.05,1.04,2.16,790.49,-211.9,0.00075,0.0005,38.24,-33.62
692,34,150,14,25,14,14,40,65,40,50,2.0,10000,10072.79,72.79,0.73,1.49,0.02,0.01,0.06,23.27,181,37.57,1.01,0.4,761.1,-271.57,0.00075,0.0005,38.24,-37.51
693,34,150,14,25,14,14,40,65,40,50,2.5,10000,9095.35,-904.65,-9.05,-17.58,-0.03,-0.01,-0.55,31.92,162,35.8,0.93,-5.58,687.24,-334.19,0.00075,0.0005,38.24,-47.29
694,34,150,14,25,14,14,40,65,40,55,1.5,10000,10168.32,168.32,1.68,3.46,0.02,0.01,0.17,20.72,237,34.6,1.01,0.71,768.32,-207.17,0.00075,0.0005,38.24,-36.56
695,34,150,14,25,14,14,40,65,40,55,2.0,10000,9195.02,-804.98,-8.05,-15.73,-0.03,-0.01,-0.57,27.72,202,36.14,0.94,-3.99,694.78,-261.55,0.00075,0.0005,38.24,-46.29
696,34,150,14,25,14,14,40,65,40,55,2.5,10000,8831.93,-1168.07,-11.68,-22.38,-0.04,-0.01,-0.69,32.58,176,35.8,0.92,-6.64,667.34,-317.02,0.00075,0.0005,38.24,-49.92
697,34,150,14,25,14,14,45,60,35,50,1.5,10000,8703.16,-1296.84,-12.97,-24.67,-0.08,-0.03,-1.1,22.43,198,31.82,0.87,-6.55,657.61,-214.33,0.00075,0.0005,38.24,-51.21
698,34,150,14,25,14,14,45,60,35,50,2.0,10000,8125.99,-1874.01,-18.74,-34.5,-0.1,-0.03,-1.26,27.43,171,33.33,0.82,-10.96,614.0,-279.4,0.00075,0.0005,38.24,-56.98
699,34,150,14,25,14,14,45,60,35,50,2.5,10000,8029.58,-1970.42,-19.7,-36.08,-0.1,-0.03,-1.16,30.99,151,34.44,0.83,-13.05,606.72,-355.23,0.00075,0.0005,38.24,-57.94
700,34,150,14,25,14,14,45,60,35,55,1.5,10000,8454.08,-1545.92,-15.46,-29.0,-0.09,-0.04,-1.11,26.22,220,31.36,0.85,-7.03,638.79,-208.6,0.00075,0.0005,38.24,-53.7
701,34,150,14,25,14,14,45,60,35,55,2.0,10000,7629.82,-2370.18,-23.7,-42.4,-0.13,-0.04,-1.25,34.01,191,32.46,0.8,-12.41,576.51,-269.69,0.00075,0.0005,38.24,-61.94
702,34,150,14,25,14,14,45,60,35,55,2.5,10000,7924.14,-2075.86,-20.76,-37.78,-0.1,-0.03,-1.11,34.05,164,34.76,0.82,-12.66,598.75,-340.05,0.00075,0.0005,38.24,-59.0
703,34,150,14,25,14,14,45,60,40,50,1.5,10000,9046.79,-953.21,-9.53,-18.48,-0.05,-0.02,-0.97,18.95,184,32.07,0.9,-5.18,683.58,-191.88,0.00075,0.0005,38.24,-47.77
704,34,150,14,25,14,14,45,60,40,50,2.0,10000,8902.4,-1097.6,-10.98,-21.11,-0.05,-0.02,-0.91,23.1,160,34.38,0.89,-6.86,672.67,-257.72,0.00075,0.0005,38.24,-49.22
705,34,150,14,25,14,14,45,60,40,50,2.5,10000,8173.23,-1826.77,-18.27,-33.72,-0.09,-0.03,-1.16,29.06,146,34.25,0.84,-12.51,617.57,-318.73,0.00075,0.0005,38.24,-56.51
706,34,150,14,25,14,14,45,60,40,55,1.5,10000,8810.16,-1189.84,-11.9,-22.76,-0.07,-0.03,-1.04,21.84,208,31.73,0.88,-5.72,665.7,-187.6,0.00075,0.0005,38.24,-50.14
707,34,150,14,25,14,14,45,60,40,55,2.0,10000,8142.39,-1857.61,-18.58,-34.23,-0.1,-0.03,-1.2,28.51,182,32.97,0.84,-10.21,615.24,-248.2,0.00075,0.0005,38.24,-56.82
708,34,150,14,25,14,14,45,60,40,55,2.5,10000,7961.86,-2038.14,-20.38,-37.17,-0.1,-0.03,-1.2,31.02,160,34.38,0.83,-12.74,601.6,-302.36,0.00075,0.0005,38.24,-58.62
709,34,150,14,25,14,14,45,65,35,50,1.5,10000,9573.65,-426.35,-4.26,-8.5,-0.01,-0.01,-0.4,21.21,212,32.55,0.96,-2.01,723.39,-212.32,0.00075,0.0005,38.24,-42.5
710,34,150,14,25,14,14,45,65,35,50,2.0,10000,8262.8,-1737.2,-17.37,-32.23,-0.09,-0.03,-1.18,27.43,181,33.15,0.85,-9.6,624.34,-276.03,0.00075,0.0005,38.24,-55.61
711,34,150,14,25,14,14,45,65,35,50,2.5,10000,8094.95,-1905.05,-19.05,-35.01,-0.09,-0.03,-1.07,32.57,159,33.96,0.85,-11.98,611.65,-349.99,0.00075,0.0005,38.24,-57.29
712,34,150,14,25,14,14,45,65,35,55,1.5,10000,9281.65,-718.35,-7.18,-14.1,-0.03,-0.01,-0.6,23.5,233,32.19,0.94,-3.08,701.32,-206.65,0.00075,0.0005,38.24,-45.42
713,34,150,14,25,14,14,45,65,35,55,2.0,10000,7743.25,-2256.75,-22.57,-40.64,-0.12,-0.04,-1.21,33.51,200,32.5,0.82,-11.28,585.08,-266.44,0.00075,0.0005,38.24,-60.81
714,34,150,14,25,14,14,45,65,35,55,2.5,10000,7963.21,-2036.79,-20.37,-37.15,-0.09,-0.03,-1.12,33.22,172,34.3,0.84,-11.84,601.7,-335.04,0.00075,0.0005,38.24,-58.61
715,34,150,14,25,14,14,45,65,40,50,1.5,10000,9951.66,-48.34,-0.48,-0.98,0.01,0.0,-0.05,18.6,198,32.83,1.0,-0.24,751.95,-207.49,0.00075,0.0005,38.24,-38.72
716,34,150,14,25,14,14,45,65,40,50,2.0,10000,9052.28,-947.72,-9.48,-18.37,-0.04,-0.01,-0.76,24.08,170,34.12,0.92,-5.57,683.99,-263.62,0.00075,0.0005,38.24,-47.72
717,34,150,14,25,14,14,45,65,40,50,2.5,10000,8239.77,-1760.23,-17.6,-32.62,-0.08,-0.03,-1.04,31.45,154,33.77,0.86,-11.43,622.6,-328.06,0.00075,0.0005,38.24,-55.84
718,34,150,14,25,14,14,45,65,40,55,1.5,10000,9672.59,-327.41,-3.27,-6.56,-0.01,-0.0,-0.32,20.76,221,32.58,0.97,-1.48,730.86,-202.86,0.00075,0.0005,38.24,-41.51
719,34,150,14,25,14,14,45,65,40,55,2.0,10000,8263.45,-1736.55,-17.37,-32.22,-0.09,-0.03,-1.08,29.77,191,32.98,0.86,-9.09,624.39,-253.89,0.00075,0.0005,38.24,-55.61
720,34,150,14,25,14,14,45,65,40,55,2.5,10000,8001.12,-1998.88,-19.99,-36.54,-0.09,-0.03,-1.14,32.04,168,33.93,0.84,-11.9,604.57,-311.2,0.00075,0.0005,38.24,-58.23
721,34,200,14,15,14,14,40,60,35,50,1.5,10000,8530.47,-1469.53,-14.7,-27.68,-0.07,-0.03,-1.13,24.51,292,33.9,0.89,-5.03,725.02,-215.72,0.00075,0.0005,38.24,-52.94
722,34,200,14,15,14,14,40,60,35,50,2.0,10000,8537.35,-1462.65,-14.63,-27.56,-0.06,-0.02,-0.91,30.4,240,35.83,0.9,-6.09,709.1,-234.24,0.00075,0.0005,38.24,-52.87
723,34,200,14,15,14,14,40,60,35,50,2.5,10000,8116.98,-1883.02,-18.83,-34.65,-0.07,-0.03,-0.95,36.42,205,35.12,0.87,-9.19,719.69,-300.4,0.00075,0.0005,38.24,-57.07
724,34,200,14,15,14,14,40,60,35,55,1.5,10000,8969.54,-1030.46,-10.3,-19.89,-0.04,-0.02,-0.83,23.93,316,34.49,0.93,-3.26,730.22,-212.03,0.00075,0.0005,38.24,-48.54
725,34,200,14,15,14,14,40,60,35,55,2.0,10000,8654.64,-1345.36,-13.45,-25.52,-0.05,-0.02,-0.88,29.12,258,36.43,0.91,-5.21,693.23,-236.63,0.00075,0.0005,38.24,-51.69
726,34,200,14,15,14,14,40,60,35,55,2.5,10000,8661.76,-1338.24,-13.38,-25.39,-0.04,-0.02,-0.73,35.0,218,36.7,0.91,-6.14,724.46,-298.54,0.00075,0.0005,38.24,-51.62
727,34,200,14,15,14,14,40,60,40,50,1.5,10000,9056.69,-943.31,-9.43,-18.29,-0.04,-0.02,-0.89,20.51,274,34.31,0.93,-3.44,775.58,-184.8,0.00075,0.0005,38.24,-47.67
728,34,200,14,15,14,14,40,60,40,50,2.0,10000,9169.13,-830.87,-8.31,-16.21,-0.03,-0.01,-0.61,26.62,226,36.28,0.94,-3.68,808.18,-230.7,0.00075,0.0005,38.24,-46.55
729,34,200,14,15,14,14,40,60,40,50,2.5,10000,8113.9,-1886.1,-18.86,-34.7,-0.08,-0.03,-1.02,33.97,197,34.52,0.87,-9.57,741.57,-296.65,0.00075,0.0005,38.24,-57.1
730,34,200,14,15,14,14,40,60,40,55,1.5,10000,9545.36,-454.64,-4.55,-9.05,-0.01,-0.0,-0.45,20.2,300,35.0,0.97,-1.52,783.0,-186.81,0.00075,0.0005,38.24,-42.79
731,34,200,14,15,14,14,40,60,40,55,2.0,10000,9204.73,-795.27,-7.95,-15.55,-0.02,-0.01,-0.57,27.44,247,36.84,0.94,-3.22,782.42,-230.35,0.00075,0.0005,38.24,-46.19
732,34,200,14,15,14,14,40,60,40,55,2.5,10000,8546.09,-1453.91,-14.54,-27.41,-0.05,-0.02,-0.83,33.2,211,36.02,0.9,-6.89,736.79,-290.62,0.00075,0.0005,38.24,-52.78
733,34,200,14,15,14,14,40,65,35,50,1.5,10000,8827.28,-1172.72,-11.73,-22.46,-0.05,-0.02,-1.06,21.18,308,34.09,0.92,-3.81,751.18,-213.71,0.00075,0.0005,38.24,-49.97
734,34,200,14,15,14,14,40,65,35,50,2.0,10000,8743.15,-1256.85,-12.57,-23.96,-0.05,-0.02,-0.9,26.67,255,36.08,0.92,-4.93,727.1,-234.82,0.00075,0.0005,38.24,-50.81
735,34,200,14,15,14,14,40,65,35,50,2.5,10000,8189.42,-1810.58,-18.11,-33.46,-0.07,-0.02,-0.98,34.13,217,35.02,0.88,-8.34,726.12,-298.51,0.00075,0.0005,38.24,-56.35
736,34,200,14,15,14,14,40,65,35,55,1.5,10000,9293.25,-706.75,-7.07,-13.88,-0.02,-0.01,-0.66,20.92,331,34.74,0.96,-2.14,756.58,-210.05,0.00075,0.0005,38.24,-45.31
737,34,200,14,15,14,14,40,65,35,55,2.0,10000,8874.36,-1125.64,-11.26,-21.61,-0.04,-0.02,-0.85,25.32,272,36.76,0.93,-4.14,710.83,-237.21,0.00075,0.0005,38.24,-49.5
738,34,200,14,15,14,14,40,65,35,55,2.5,10000,8739.06,-1260.94,-12.61,-24.03,-0.04,-0.01,-0.74,32.67,230,36.52,0.92,-5.48,730.93,-296.66,0.00075,0.0005,38.24,-50.85
739,34,200,14,15,14,14,40,65,40,50,1.5,10000,9371.82,-628.18,-6.28,-12.39,-0.02,-0.01,-0.69,17.85,290,34.48,0.96,-2.17,803.57,-186.09,0.00075,0.0005,38.24,-44.52
740,34,200,14,15,14,14,40,65,40,50,2.0,10000,9390.16,-609.84,-6.1,-12.04,-0.01,-0.01,-0.53,22.69,241,36.51,0.96,-2.53,828.7,-231.27,0.00075,0.0005,38.24,-44.34
741,34,200,14,15,14,14,40,65,40,50,2.5,10000,8186.31,-1813.69,-18.14,-33.51,-0.07,-0.03,-1.06,31.6,209,34.45,0.88,-8.68,748.18,-294.77,0.00075,0.0005,38.24,-56.38
