id,regime_type,regime_period,regime_direction,adx_period,adx_threshold,supertrend_length,supertrend_multiplier,rsi_period,rsi_oversold,rsi_overbought,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
440,none,100,hybrid,14,25,14,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,10427.87,427.87,4.28,4.29,0.03,0.0,0.44,9.86,5,40.0,1.43,85.57,867.7,-431.34,0.00075,0.0005,23.45,-19.17
441,none,100,hybrid,14,25,14,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,10641.79,641.79,6.42,6.44,0.05,0.0,0.8,8.01,5,40.0,1.8,128.36,885.5,-351.29,0.00075,0.0005,23.45,-17.03
442,none,100,hybrid,14,25,14,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,13803.14,3803.14,38.03,38.15,0.09,0.03,2.11,18.1,30,20.0,1.92,126.77,2492.13,-391.76,0.00075,0.0005,23.45,14.58
443,none,100,hybrid,14,25,14,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,15568.29,5568.29,55.68,55.87,0.1,0.03,2.45,22.78,30,23.33,2.19,185.61,2766.57,-463.78,0.00075,0.0005,23.45,32.23
444,none,100,hybrid,14,25,14,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,13803.14,3803.14,38.03,38.15,0.09,0.03,2.11,18.1,30,20.0,1.92,126.77,2492.13,-391.76,0.00075,0.0005,23.45,14.58
445,none,100,hybrid,14,25,14,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,12395.08,2395.08,23.95,24.02,0.06,0.02,1.02,23.57,19,15.79,1.87,126.06,2213.97,-309.23,0.00075,0.0005,23.45,0.5
446,none,100,hybrid,14,25,14,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,14243.58,4243.58,42.44,42.57,0.1,0.02,2.82,15.08,16,31.25,2.59,265.22,2555.35,-454.85,0.00075,0.0005,23.45,18.99
447,none,100,hybrid,14,25,14,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,12395.08,2395.08,23.95,24.02,0.06,0.02,1.02,23.57,19,15.79,1.87,126.06,2213.97,-309.23,0.00075,0.0005,23.45,0.5
448,none,100,hybrid,14,25,14,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,16925.89,6925.89,69.26,69.5,0.08,0.05,4.14,16.78,11,18.18,5.13,629.63,7802.67,-328.62,0.00075,0.0005,23.45,45.81
449,none,100,hybrid,14,25,14,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,16539.05,6539.05,65.39,65.62,0.07,0.03,3.51,18.68,10,20.0,4.5,653.91,7624.34,-405.52,0.00075,0.0005,23.45,41.94
450,none,100,hybrid,14,25,14,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,16925.89,6925.89,69.26,69.5,0.08,0.05,4.14,16.78,11,18.18,5.13,629.63,7802.67,-328.62,0.00075,0.0005,23.45,45.81
451,none,100,hybrid,14,25,14,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,11875.79,1875.79,18.76,18.81,0.06,0.02,0.85,22.07,43,20.93,1.36,43.62,1976.25,-331.0,0.00075,0.0005,23.45,-4.69
452,none,100,hybrid,14,25,14,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,15119.2,5119.2,51.19,51.36,0.1,0.03,2.33,22.07,42,26.19,1.81,121.89,2686.76,-450.36,0.00075,0.0005,23.45,27.74
453,none,100,hybrid,14,25,14,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,11875.79,1875.79,18.76,18.81,0.06,0.02,0.85,22.07,43,20.93,1.36,43.62,1976.25,-331.0,0.00075,0.0005,23.45,-4.69
454,none,100,hybrid,14,25,14,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,10862.27,862.27,8.62,8.65,0.03,0.01,0.29,29.5,32,12.5,1.2,26.95,2013.74,-286.17,0.00075,0.0005,23.45,-14.83
455,none,100,hybrid,14,25,14,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,11959.72,1959.72,19.6,19.66,0.06,0.01,0.99,19.88,29,20.69,1.41,67.58,2288.35,-413.43,0.00075,0.0005,23.45,-3.85
456,none,100,hybrid,14,25,14,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,10862.27,862.27,8.62,8.65,0.03,0.01,0.29,29.5,32,12.5,1.2,26.95,2013.74,-286.17,0.00075,0.0005,23.45,-14.83
457,none,100,hybrid,14,25,14,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,15612.7,5612.7,56.13,56.32,0.07,0.05,2.42,23.24,16,12.5,3.42,350.79,7197.3,-304.11,0.00075,0.0005,23.45,32.68
458,none,100,hybrid,14,25,14,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,15313.5,5313.5,53.14,53.31,0.07,0.04,2.16,24.71,14,14.29,3.15,379.54,7059.38,-377.02,0.00075,0.0005,23.45,29.69
459,none,100,hybrid,14,25,14,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,15612.7,5612.7,56.13,56.32,0.07,0.05,2.42,23.24,16,12.5,3.42,350.79,7197.3,-304.11,0.00075,0.0005,23.45,32.68
460,none,100,hybrid,14,25,14,2.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8980.12,-1019.88,-10.2,-10.23,-0.22,-0.01,-1.0,10.2,7,0.0,0.0,-145.7,-76.12,-229.21,0.00075,0.0005,23.45,-33.65
461,none,100,hybrid,14,25,14,2.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8758.89,-1241.11,-12.41,-12.44,-0.22,-0.01,-1.0,12.41,7,0.0,0.0,-177.3,-90.21,-280.57,0.00075,0.0005,23.45,-35.86
462,none,100,hybrid,14,25,14,2.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8980.12,-1019.88,-10.2,-10.23,-0.22,-0.01,-1.0,10.2,7,0.0,0.0,-145.7,-76.12,-229.21,0.00075,0.0005,23.45,-33.65
463,none,100,hybrid,14,25,14,2.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9528.91,-471.09,-4.71,-4.72,-0.14,-0.0,-1.0,4.71,3,0.0,0.0,-157.03,-80.78,-236.13,0.00075,0.0005,23.45,-28.16
464,none,100,hybrid,14,25,14,2.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9422.31,-577.69,-5.78,-5.79,-0.14,-0.0,-1.0,5.78,3,0.0,0.0,-192.56,-97.05,-291.04,0.00075,0.0005,23.45,-29.23
465,none,100,hybrid,14,25,14,2.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9528.91,-471.09,-4.71,-4.72,-0.14,-0.0,-1.0,4.71,3,0.0,0.0,-157.03,-80.78,-236.13,0.00075,0.0005,23.45,-28.16
466,none,100,hybrid,14,25,14,2.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9915.94,-84.06,-0.84,-0.84,-0.08,,-1.0,0.84,1,0.0,0.0,-84.06,-84.06,-84.06,0.00075,0.0005,23.45,-24.29
467,none,100,hybrid,14,25,14,2.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9898.05,-101.95,-1.02,-1.02,-0.08,,-1.0,1.02,1,0.0,0.0,-101.95,-101.95,-101.95,0.00075,0.0005,23.45,-24.47
468,none,100,hybrid,14,25,14,2.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9915.94,-84.06,-0.84,-0.84,-0.08,,-1.0,0.84,1,0.0,0.0,-84.06,-84.06,-84.06,0.00075,0.0005,23.45,-24.29
469,none,100,hybrid,14,25,14,2.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9297.99,-702.01,-7.02,-7.04,-0.09,-0.01,-0.79,8.96,9,11.11,0.42,-78.0,516.94,-237.32,0.00075,0.0005,23.45,-30.47
470,none,100,hybrid,14,25,14,2.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9032.57,-967.43,-9.67,-9.7,-0.11,-0.01,-0.89,10.92,9,11.11,0.35,-107.49,513.25,-289.33,0.00075,0.0005,23.45,-33.12
471,none,100,hybrid,14,25,14,2.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9297.99,-702.01,-7.02,-7.04,-0.09,-0.01,-0.79,8.96,9,11.11,0.42,-78.0,516.94,-237.32,0.00075,0.0005,23.45,-30.47
472,none,100,hybrid,14,25,14,2.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9203.82,-796.18,-7.96,-7.98,-0.18,-0.01,-1.0,7.96,5,0.0,0.0,-159.24,-78.02,-228.08,0.00075,0.0005,23.45,-31.41
473,none,100,hybrid,14,25,14,2.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,10069.03,69.03,0.69,0.69,0.01,0.0,0.17,3.96,4,25.0,1.11,17.26,687.44,-311.01,0.00075,0.0005,23.45,-22.76
474,none,100,hybrid,14,25,14,2.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9203.82,-796.18,-7.96,-7.98,-0.18,-0.01,-1.0,7.96,5,0.0,0.0,-159.24,-78.02,-228.08,0.00075,0.0005,23.45,-31.41
475,none,100,hybrid,14,25,14,2.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9577.65,-422.35,-4.22,-4.23,-0.14,-0.0,-1.0,4.22,3,0.0,0.0,-140.78,-81.19,-175.7,0.00075,0.0005,23.45,-27.67
476,none,100,hybrid,14,25,14,2.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9482.92,-517.08,-5.17,-5.18,-0.14,-0.0,-1.0,5.17,3,0.0,0.0,-172.36,-97.67,-215.71,0.00075,0.0005,23.45,-28.62
477,none,100,hybrid,14,25,14,2.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9577.65,-422.35,-4.22,-4.23,-0.14,-0.0,-1.0,4.22,3,0.0,0.0,-140.78,-81.19,-175.7,0.00075,0.0005,23.45,-27.67
478,none,100,hybrid,14,25,14,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9731.58,-268.42,-2.68,-2.69,-0.01,-0.0,-0.19,14.46,15,13.33,0.86,-17.89,1177.61,-225.29,0.00075,0.0005,23.45,-26.13
479,none,100,hybrid,14,25,14,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9271.42,-728.58,-7.29,-7.31,-0.03,-0.01,-0.39,18.51,15,13.33,0.69,-48.57,1121.92,-271.33,0.00075,0.0005,23.45,-30.74
480,none,100,hybrid,14,25,14,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9731.58,-268.42,-2.68,-2.69,-0.01,-0.0,-0.19,14.46,15,13.33,0.86,-17.89,1177.61,-225.29,0.00075,0.0005,23.45,-26.13
481,none,100,hybrid,14,25,14,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9633.02,-366.98,-3.67,-3.68,-0.02,-0.0,-0.24,15.33,11,9.09,0.76,-33.36,1165.68,-216.51,0.00075,0.0005,23.45,-27.12
482,none,100,hybrid,14,25,14,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,10335.29,335.29,3.35,3.36,0.02,0.0,0.36,9.44,10,20.0,1.21,33.53,1250.66,-291.66,0.00075,0.0005,23.45,-20.1
483,none,100,hybrid,14,25,14,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9633.02,-366.98,-3.67,-3.68,-0.02,-0.0,-0.24,15.33,11,9.09,0.76,-33.36,1165.68,-216.51,0.00075,0.0005,23.45,-27.12
484,none,100,hybrid,14,25,14,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8721.69,-1278.31,-12.78,-12.82,-0.25,-0.02,-1.0,12.78,9,0.0,0.0,-142.03,-75.66,-174.99,0.00075,0.0005,23.45,-36.23
485,none,100,hybrid,14,25,14,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8449.79,-1550.21,-15.5,-15.54,-0.25,-0.02,-1.0,15.5,9,0.0,0.0,-172.25,-89.52,-214.0,0.00075,0.0005,23.45,-38.95
486,none,100,hybrid,14,25,14,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8721.69,-1278.31,-12.78,-12.82,-0.25,-0.02,-1.0,12.78,9,0.0,0.0,-142.03,-75.66,-174.99,0.00075,0.0005,23.45,-36.23
