id,rr_ratio,regime_type,regime_period,regime_direction,adx_period,adx_threshold,supertrend_length,supertrend_multiplier,rsi_period,rsi_oversold,rsi_overbought,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
1176,5.0,none,100,hybrid,14,20,7,2.0,14,30,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
1177,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1178,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1179,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1180,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1181,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1182,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1183,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1198,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1199,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1200,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1201,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1202,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1203,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1204,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1219,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1220,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1221,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1222,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1223,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1224,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1225,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1240,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1241,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1242,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1243,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1244,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1245,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1246,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1261,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1262,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1263,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1264,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1265,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1266,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1267,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1282,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1283,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1284,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1285,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1286,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1287,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1288,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1303,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1304,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1305,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1306,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1307,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1308,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1309,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1324,1.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1325,1.5,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1326,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1327,2.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9611.99,-388.01,-3.88,-3.89,-0.14,-0.0,-1.0,3.88,3,0.0,0.0,-129.34,-65.33,-195.47,0.00075,0.0005,21.52,-25.4
1328,3.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1329,4.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1330,5.0,none,100,hybrid,14,20,7,2.0,14,30,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9728.01,-271.99,-2.72,-2.73,-0.14,-0.0,-1.0,2.72,3,0.0,0.0,-90.66,-47.85,-135.16,0.00075,0.0005,21.52,-24.24
1345,1.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9291.34,-708.66,-7.09,-7.11,-0.02,-0.01,-0.33,21.8,30,3.33,0.7,-23.62,1662.42,-169.22,0.00075,0.0005,21.52,-28.61
1346,1.5,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9291.34,-708.66,-7.09,-7.11,-0.02,-0.01,-0.33,21.8,30,3.33,0.7,-23.62,1662.42,-169.22,0.00075,0.0005,21.52,-28.61
1347,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9291.34,-708.66,-7.09,-7.11,-0.02,-0.01,-0.33,21.8,30,3.33,0.7,-23.62,1662.42,-169.22,0.00075,0.0005,21.52,-28.61
1348,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9210.47,-789.53,-7.9,-7.92,-0.02,-0.01,-0.27,29.72,29,6.9,0.73,-27.23,1494.04,-236.02,0.00075,0.0005,21.52,-29.42
1349,3.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9291.34,-708.66,-7.09,-7.11,-0.02,-0.01,-0.33,21.8,30,3.33,0.7,-23.62,1662.42,-169.22,0.00075,0.0005,21.52,-28.61
1350,4.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9291.34,-708.66,-7.09,-7.11,-0.02,-0.01,-0.33,21.8,30,3.33,0.7,-23.62,1662.42,-169.22,0.00075,0.0005,21.52,-28.61
1351,5.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9291.34,-708.66,-7.09,-7.11,-0.02,-0.01,-0.33,21.8,30,3.33,0.7,-23.62,1662.42,-169.22,0.00075,0.0005,21.52,-28.61
1359,1.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1360,1.5,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1361,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1362,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,9452.21,-547.79,-5.48,-5.49,-0.16,-0.01,-1.0,5.48,4,0.0,0.0,-136.95,-89.64,-177.87,0.00075,0.0005,21.52,-27.0
1363,3.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1364,4.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1365,5.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1366,1.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9202.89,-797.11,-7.97,-7.99,-0.02,-0.01,-0.35,22.55,31,3.23,0.67,-25.71,1646.6,-167.61,0.00075,0.0005,21.52,-29.49
1367,1.5,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9202.89,-797.11,-7.97,-7.99,-0.02,-0.01,-0.35,22.55,31,3.23,0.67,-25.71,1646.6,-167.61,0.00075,0.0005,21.52,-29.49
1368,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9202.89,-797.11,-7.97,-7.99,-0.02,-0.01,-0.35,22.55,31,3.23,0.67,-25.71,1646.6,-167.61,0.00075,0.0005,21.52,-29.49
1369,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9084.71,-915.29,-9.15,-9.18,-0.03,-0.01,-0.3,30.68,30,6.67,0.7,-30.51,1473.64,-232.8,0.00075,0.0005,21.52,-30.67
1370,3.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9202.89,-797.11,-7.97,-7.99,-0.02,-0.01,-0.35,22.55,31,3.23,0.67,-25.71,1646.6,-167.61,0.00075,0.0005,21.52,-29.49
1371,4.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9202.89,-797.11,-7.97,-7.99,-0.02,-0.01,-0.35,22.55,31,3.23,0.67,-25.71,1646.6,-167.61,0.00075,0.0005,21.52,-29.49
1372,5.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9202.89,-797.11,-7.97,-7.99,-0.02,-0.01,-0.35,22.55,31,3.23,0.67,-25.71,1646.6,-167.61,0.00075,0.0005,21.52,-29.49
1380,1.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1381,1.5,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1382,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1383,2.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,9452.21,-547.79,-5.48,-5.49,-0.16,-0.01,-1.0,5.48,4,0.0,0.0,-136.95,-89.64,-177.87,0.00075,0.0005,21.52,-27.0
1384,3.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
1385,4.0,none,100,hybrid,14,20,10,1.5,14,25,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,9616.1,-383.9,-3.84,-3.85,-0.16,-0.01,-1.0,3.84,4,0.0,0.0,-95.98,-64.66,-123.7,0.00075,0.0005,21.52,-25.36
