id,ema_fast_m15,ema_slow_m15,ema_trend_h1,atr_period,atr_lookback,atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
269,12,26,200,20,7,2.5,10000,10717.47,717.47,7.17,15.18,0.05,0.02,0.68,22.42,122,28.69,1.09,5.88,1032.58,-224.87,0.00075,0.0005,38.24,-31.07

270,12,26,200,20,7,3.0,10000,10419.78,419.78,4.2,8.75,0.04,0.01,0.38,23.03,122,28.69,1.05,3.44,1015.01,-263.8,0.00075,0.0005,38.24,-34.04

271,12,30,100,14,3,2.0,10000,12712.99,2712.99,27.13,63.14,0.13,0.06,3.97,15.89,142,27.46,1.27,19.11,1152.21,-210.59,0.00075,0.0005,38.24,-11.11

272,12,30,100,14,3,2.5,10000,12745.71,2745.71,27.46,64.0,0.13,0.05,4.02,15.92,142,29.58,1.26,19.34,1170.37,-266.71,0.00075,0.0005,38.24,-10.78

273,12,30,100,14,3,3.0,10000,13994.66,3994.66,39.95,98.44,0.16,0.06,5.95,16.55,142,31.69,1.35,28.13,1263.96,-327.37,0.00075,0.0005,38.24,1.71

274,12,30,100,14,5,2.0,10000,10671.63,671.63,6.72,14.17,0.05,0.02,0.63,22.47,132,26.52,1.08,5.09,1102.83,-199.34,0.00075,0.0005,38.24,-31.52

275,12,30,100,14,5,2.5,10000,10765.12,765.12,7.65,16.22,0.05,0.02,0.77,21.13,132,28.79,1.08,5.8,1117.04,-252.53,0.00075,0.0005,38.24,-30.59

276,12,30,100,14,5,3.0,10000,11220.42,1220.42,12.2,26.47,0.07,0.02,1.17,22.55,132,30.3,1.12,9.25,1206.36,-307.02,0.00075,0.0005,38.24,-26.04

277,12,30,100,14,7,2.0,10000,10926.12,926.12,9.26,19.79,0.06,0.03,0.99,19.99,132,28.03,1.11,7.02,1091.7,-199.18,0.00075,0.0005,38.24,-28.98

278,12,30,100,14,7,2.5,10000,11685.39,1685.39,16.85,37.38,0.09,0.03,1.91,19.6,132,30.3,1.19,12.77,1171.91,-266.85,0.00075,0.0005,38.24,-21.39

279,12,30,100,14,7,3.0,10000,12272.71,2272.71,22.73,51.83,0.11,0.04,2.5,20.77,132,31.82,1.24,17.22,1271.09,-325.13,0.00075,0.0005,38.24,-15.51

280,12,30,100,20,3,2.0,10000,11969.89,1969.89,19.7,44.29,0.1,0.05,3.11,14.23,140,28.57,1.22,14.07,855.18,-199.52,0.00075,0.0005,38.24,-18.54

281,12,30,100,20,3,2.5,10000,13358.55,3358.55,33.59,80.48,0.15,0.06,5.61,14.35,140,31.43,1.32,23.99,1196.94,-252.83,0.00075,0.0005,38.24,-4.65

282,12,30,100,20,3,3.0,10000,13371.58,3371.58,33.72,80.84,0.14,0.05,5.45,14.84,140,32.14,1.31,24.08,1165.94,-294.84,0.00075,0.0005,38.24,-4.52

283,12,30,100,20,5,2.0,10000,10220.81,220.81,2.21,4.55,0.02,0.01,0.24,19.25,125,27.2,1.03,1.77,804.98,-186.56,0.00075,0.0005,38.24,-36.03

284,12,30,100,20,5,2.5,10000,11636.42,1636.42,16.36,36.21,0.09,0.03,1.91,18.99,125,30.4,1.19,13.09,1148.2,-236.44,0.00075,0.0005,38.24,-21.88

285,12,30,100,20,5,3.0,10000,11173.49,1173.49,11.73,25.39,0.07,0.02,1.32,19.24,125,30.4,1.13,9.39,1122.59,-275.72,0.00075,0.0005,38.24,-26.51

286,12,30,100,20,7,2.0,10000,9683.84,-316.16,-3.16,-6.34,-0.01,-0.0,-0.34,18.88,119,25.21,0.96,-2.66,753.04,-189.34,0.00075,0.0005,38.24,-41.4

287,12,30,100,20,7,2.5,10000,10394.79,394.79,3.95,8.22,0.03,0.01,0.41,19.81,119,26.89,1.05,3.32,1085.98,-229.21,0.00075,0.0005,38.24,-34.29

288,12,30,100,20,7,3.0,10000,9992.93,-7.07,-0.07,-0.14,0.01,0.0,-0.01,20.05,119,26.89,1.0,-0.06,1062.2,-267.4,0.00075,0.0005,38.24,-38.31

289,12,30,150,14,3,2.0,10000,13156.66,3156.66,31.57,74.96,0.14,0.07,4.58,16.35,142,28.17,1.32,22.23,1153.62,-210.59,0.00075,0.0005,38.24,-6.67

290,12,30,150,14,3,2.5,10000,13225.9,3225.9,32.26,76.85,0.14,0.06,5.05,15.21,142,30.28,1.31,22.72,1171.81,-266.71,0.00075,0.0005,38.24,-5.98

291,12,30,150,14,3,3.0,10000,14633.21,4633.21,46.33,117.34,0.18,0.07,7.24,16.2,142,32.39,1.4,32.63,1265.52,-343.81,0.00075,0.0005,38.24,8.09

292,12,30,150,14,5,2.0,10000,10783.55,783.55,7.84,16.63,0.05,0.02,0.71,23.27,133,26.32,1.09,5.89,1088.72,-195.38,0.00075,0.0005,38.24,-30.4

293,12,30,150,14,5,2.5,10000,10891.46,891.46,8.91,19.02,0.06,0.02,0.87,21.9,133,28.57,1.1,6.7,1103.51,-247.84,0.00075,0.0005,38.24,-29.33

294,12,30,150,14,5,3.0,10000,11414.6,1414.6,14.15,30.97,0.08,0.03,1.35,22.89,133,30.08,1.14,10.64,1191.76,-301.32,0.00075,0.0005,38.24,-24.09

295,12,30,150,14,7,2.0,10000,11164.95,1164.95,11.65,25.19,0.07,0.03,1.29,19.55,133,28.57,1.14,8.76,1099.54,-199.18,0.00075,0.0005,38.24,-26.59

296,12,30,150,14,7,2.5,10000,11968.63,1968.63,19.69,44.26,0.1,0.04,2.34,18.91,133,30.83,1.22,14.8,1179.61,-266.85,0.00075,0.0005,38.24,-18.55

297,12,30,150,14,7,3.0,10000,12563.19,2563.19,25.63,59.25,0.13,0.04,2.94,20.14,133,32.33,1.27,19.27,1279.44,-325.13,0.00075,0.0005,38.24,-12.61

298,12,30,150,20,3,2.0,10000,11996.99,1996.99,19.97,44.96,0.11,0.05,3.16,14.21,141,28.37,1.22,14.16,866.44,-199.52,0.00075,0.0005,38.24,-18.27

299,12,30,150,20,3,2.5,10000,13420.98,3420.98,34.21,82.21,0.15,0.06,6.02,13.66,141,31.21,1.33,24.26,1196.94,-252.83,0.00075,0.0005,38.24,-4.03

300,12,30,150,20,3,3.0,10000,13545.41,3545.41,35.45,85.67,0.15,0.06,6.15,13.93,141,31.91,1.32,25.14,1165.94,-294.84,0.00075,0.0005,38.24,-2.79

301,12,30,150,20,5,2.0,10000,10110.83,110.83,1.11,2.27,0.02,0.01,0.11,20.12,127,26.77,1.01,0.87,804.98,-186.56,0.00075,0.0005,38.24,-37.13

302,12,30,150,20,5,2.5,10000,11514.51,1514.51,15.15,33.32,0.09,0.03,1.68,19.84,127,29.92,1.17,11.93,1148.2,-236.44,0.00075,0.0005,38.24,-23.09

303,12,30,150,20,5,3.0,10000,11124.49,1124.49,11.24,24.27,0.07,0.02,1.24,19.6,127,29.92,1.13,8.85,1122.59,-275.72,0.00075,0.0005,38.24,-27.0

304,12,30,150,20,7,2.0,10000,9911.1,-88.9,-0.89,-1.8,0.01,0.0,-0.1,18.85,120,25.83,0.99,-0.74,758.64,-189.34,0.00075,0.0005,38.24,-39.13

305,12,30,150,20,7,2.5,10000,10659.21,659.21,6.59,13.9,0.05,0.02,0.71,19.56,120,27.5,1.08,5.49,1093.12,-229.21,0.00075,0.0005,38.24,-31.65

306,12,30,150,20,7,3.0,10000,10248.55,248.55,2.49,5.13,0.03,0.01,0.26,19.79,120,27.5,1.03,2.07,1069.18,-267.4,0.00075,0.0005,38.24,-35.75

307,12,30,200,14,3,2.0,10000,12514.32,2514.32,25.14,57.99,0.12,0.06,2.56,22.61,136,27.21,1.27,18.49,1126.91,-216.6,0.00075,0.0005,38.24,-13.1

308,12,30,200,14,3,2.5,10000,12130.7,2130.7,21.31,48.27,0.11,0.04,2.21,21.87,136,28.68,1.22,15.67,1096.57,-256.94,0.00075,0.0005,38.24,-16.93

309,12,30,200,14,3,3.0,10000,13442.72,3442.72,34.43,82.81,0.15,0.06,3.56,23.24,136,30.88,1.33,25.31,1183.73,-345.3,0.00075,0.0005,38.24,-3.81

310,12,30,200,14,5,2.0,10000,10306.66,306.66,3.07,6.35,0.03,0.01,0.23,28.07,128,25.78,1.04,2.4,1071.35,-194.98,0.00075,0.0005,38.24,-35.17

311,12,30,200,14,5,2.5,10000,9871.1,-128.9,-1.29,-2.61,0.01,0.0,-0.09,27.97,128,26.56,0.98,-1.01,1040.28,-233.64,0.00075,0.0005,38.24,-39.53

312,12,30,200,14,5,3.0,10000,10366.2,366.2,3.66,7.61,0.03,0.01,0.26,29.29,128,28.12,1.04,2.86,1122.96,-294.32,0.00075,0.0005,38.24,-34.58

313,12,30,200,14,7,2.0,10000,10870.65,870.65,8.71,18.56,0.06,0.02,0.78,23.9,124,28.23,1.11,7.02,1107.44,-201.67,0.00075,0.0005,38.24,-29.53

314,12,30,200,14,7,2.5,10000,10396.94,396.94,3.97,8.26,0.03,0.01,0.34,24.52,124,28.23,1.05,3.2,1075.32,-244.55,0.00075,0.0005,38.24,-34.27

315,12,30,200,14,7,3.0,10000,10961.76,961.76,9.62,20.59,0.06,0.02,0.79,26.09,124,29.84,1.11,7.76,1166.33,-297.95,0.00075,0.0005,38.24,-28.62

316,12,30,200,20,3,2.0,10000,11468.15,1468.15,14.68,32.22,0.09,0.04,1.64,19.69,134,27.61,1.17,10.96,865.18,-193.94,0.00075,0.0005,38.24,-23.56

317,12,30,200,20,3,2.5,10000,12395.5,2395.5,23.95,54.94,0.12,0.05,2.85,19.27,134,29.85,1.25,17.88,1114.44,-236.35,0.00075,0.0005,38.24,-14.29

318,12,30,200,20,3,3.0,10000,12527.55,2527.55,25.28,58.33,0.12,0.04,2.9,20.1,134,30.6,1.26,18.86,1085.09,-286.24,0.00075,0.0005,38.24,-12.96

319,12,30,200,20,5,2.0,10000,9592.71,-407.29,-4.07,-8.13,-0.01,-0.01,-0.32,25.12,123,26.02,0.95,-3.31,796.64,-183.61,0.00075,0.0005,38.24,-42.31

320,12,30,200,20,5,2.5,10000,10389.77,389.77,3.9,8.11,0.03,0.01,0.31,25.86,123,27.64,1.05,3.17,1075.54,-222.89,0.00075,0.0005,38.24,-34.34

321,12,30,200,20,5,3.0,10000,10042.31,42.31,0.42,0.86,0.02,0.01,0.03,26.16,123,27.64,1.01,0.34,1051.08,-259.8,0.00075,0.0005,38.24,-37.82

322,12,30,200,20,7,2.0,10000,9350.77,-649.23,-6.49,-12.79,-0.03,-0.01,-0.55,23.21,116,25.0,0.91,-5.6,756.05,-187.45,0.00075,0.0005,38.24,-44.73

323,12,30,200,20,7,2.5,10000,9974.08,-25.92,-0.26,-0.53,0.01,0.0,-0.02,24.88,116,25.86,1.0,-0.22,1076.78,-226.97,0.00075,0.0005,38.24,-38.5

324,12,30,200,20,7,3.0,10000,9585.29,-414.71,-4.15,-8.27,-0.01,-0.0,-0.32,25.64,116,25.86,0.95,-3.58,1053.2,-264.79,0.00075,0.0005,38.24,-42.39

325,15,21,100,14,3,2.0,10000,12573.66,2573.66,25.74,59.52,0.12,0.06,4.5,13.22,150,31.33,1.24,17.16,1231.07,-222.04,0.00075,0.0005,38.24,-12.5

326,15,21,100,14,3,2.5,10000,12775.17,2775.17,27.75,64.78,0.13,0.05,5.07,12.78,150,33.33,1.25,18.5,1263.7,-270.58,0.00075,0.0005,38.24,-10.49

327,15,21,100,14,3,3.0,10000,14432.33,4432.33,44.32,111.3,0.18,0.07,9.26,12.02,150,36.0,1.37,29.55,1376.62,-332.01,0.00075,0.0005,38.24,6.08

328,15,21,100,14,5,2.0,10000,10632.46,632.46,6.32,13.32,0.05,0.02,0.76,17.55,139,30.94,1.07,4.55,1123.0,-196.71,0.00075,0.0005,38.24,-31.92

329,15,21,100,14,5,2.5,10000,11003.29,1003.29,10.03,21.53,0.06,0.02,1.39,15.51,139,33.09,1.11,7.22,1152.92,-250.07,0.00075,0.0005,38.24,-28.21

330,15,21,100,14,5,3.0,10000,11801.84,1801.84,18.02,40.19,0.1,0.03,2.55,15.78,139,35.25,1.19,12.96,1255.94,-306.85,0.00075,0.0005,38.24,-20.22

331,15,21,100,14,7,2.0,10000,10915.44,915.44,9.15,19.56,0.06,0.03,1.12,17.49,138,30.43,1.11,6.63,1106.69,-201.06,0.00075,0.0005,38.24,-29.09

332,15,21,100,14,7,2.5,10000,11846.7,1846.7,18.47,41.28,0.1,0.04,2.54,16.23,138,32.61,1.2,13.38,1206.84,-258.87,0.00075,0.0005,38.24,-19.77

333,15,21,100,14,7,3.0,10000,12752.77,2752.77,27.53,64.19,0.13,0.05,3.99,16.07,138,34.78,1.28,19.95,1317.42,-317.61,0.00075,0.0005,38.24,-10.71

334,15,21,100,20,3,2.0,10000,11367.66,1367.66,13.68,29.87,0.08,0.04,2.36,12.65,146,29.45,1.15,9.37,1108.13,-185.39,0.00075,0.0005,38.24,-24.56

335,15,21,100,20,3,2.5,10000,11472.24,1472.24,14.72,32.32,0.08,0.03,2.63,12.3,146,31.51,1.15,10.08,1137.35,-230.41,0.00075,0.0005,38.24,-23.52

336,15,21,100,20,3,3.0,10000,11534.65,1534.65,15.35,33.79,0.08,0.03,2.69,12.57,146,32.19,1.15,10.51,1118.38,-270.81,0.00075,0.0005,38.24,-22.89

337,15,21,100,20,5,2.0,10000,10972.32,972.32,9.72,20.83,0.06,0.03,1.24,16.78,132,31.82,1.12,7.37,1132.06,-189.56,0.00075,0.0005,38.24,-28.52

338,15,21,100,20,5,2.5,10000,11377.68,1377.68,13.78,30.11,0.08,0.03,1.98,15.18,132,34.09,1.16,10.44,1166.02,-232.83,0.00075,0.0005,38.24,-24.46

339,15,21,100,20,5,3.0,10000,10923.61,923.61,9.24,19.74,0.06,0.02,1.21,16.26,132,34.09,1.1,7.0,1149.11,-273.66,0.00075,0.0005,38.24,-29.0

340,15,21,100,20,7,2.0,10000,9825.84,-174.16,-1.74,-3.52,-0.0,-0.0,-0.21,16.52,128,30.47,0.98,-1.36,701.78,-183.21,0.00075,0.0005,38.24,-39.98

341,15,21,100,20,7,2.5,10000,9569.33,-430.67,-4.31,-8.59,-0.02,-0.01,-0.53,16.26,128,31.25,0.94,-3.36,691.27,-222.53,0.00075,0.0005,38.24,-42.55

342,15,21,100,20,7,3.0,10000,9195.27,-804.73,-8.05,-15.72,-0.04,-0.01,-0.92,17.13,128,31.25,0.9,-6.29,682.06,-261.06,0.00075,0.0005,38.24,-46.29

343,15,21,150,14,3,2.0,10000,13287.0,3287.0,32.87,78.52,0.15,0.08,6.07,12.94,153,32.03,1.31,21.48,1234.9,-233.59,0.00075,0.0005,38.24,-5.37

344,15,21,150,14,3,2.5,10000,13683.96,3683.96,36.84,89.56,0.16,0.07,7.84,11.42,153,33.99,1.33,24.08,1273.02,-274.26,0.00075,0.0005,38.24,-1.4

345,15,21,150,14,3,3.0,10000,15512.97,5512.97,55.13,144.82,0.21,0.08,12.22,11.85,153,36.6,1.46,36.03,1386.77,-336.53,0.00075,0.0005,38.24,16.89

346,15,21,150,14,5,2.0,10000,11055.67,1055.67,10.56,22.71,0.07,0.03,1.25,18.23,139,31.65,1.12,7.59,1141.81,-205.2,0.00075,0.0005,38.24,-27.68

347,15,21,150,14,5,2.5,10000,11481.91,1481.91,14.82,32.55,0.09,0.03,2.01,16.17,139,33.81,1.16,10.66,1175.75,-253.48,0.00075,0.0005,38.24,-23.42

348,15,21,150,14,5,3.0,10000,12383.01,2383.01,23.83,54.63,0.12,0.04,3.42,15.98,139,35.97,1.25,17.14,1280.82,-311.03,0.00075,0.0005,38.24,-14.41

349,15,21,150,14,7,2.0,10000,11347.16,1347.16,13.47,29.4,0.08,0.04,1.82,16.13,139,30.94,1.16,9.69,1120.63,-205.6,0.00075,0.0005,38.24,-24.77

350,15,21,150,14,7,2.5,10000,12452.56,2452.56,24.53,56.4,0.13,0.05,3.87,14.59,139,33.09,1.27,17.64,1227.24,-262.39,0.00075,0.0005,38.24,-13.71

351,15,21,150,14,7,3.0,10000,13420.35,3420.35,34.2,82.19,0.16,0.06,5.68,14.48,139,35.25,1.35,24.61,1339.68,-321.94,0.00075,0.0005,38.24,-4.04

352,15,21,150,20,3,2.0,10000,11428.07,1428.07,14.28,31.28,0.08,0.04,2.69,11.65,149,28.86,1.15,9.58,1111.55,-187.68,0.00075,0.0005,38.24,-23.96

353,15,21,150,20,3,2.5,10000,11649.54,1649.54,16.5,36.52,0.09,0.04,3.32,11.0,149,30.87,1.17,11.07,1145.74,-233.55,0.00075,0.0005,38.24,-21.74

354,15,21,150,20,3,3.0,10000,11849.5,1849.5,18.5,41.35,0.1,0.04,3.69,11.21,149,31.54,1.18,12.41,1126.62,-274.5,0.00075,0.0005,38.24,-19.74

355,15,21,150,20,5,2.0,10000,10959.67,959.67,9.6,20.55,0.06,0.03,1.17,17.52,134,31.34,1.12,7.16,1140.79,-191.02,0.00075,0.0005,38.24,-28.64

356,15,21,150,20,5,2.5,10000,11401.42,1401.42,14.01,30.66,0.08,0.03,1.93,15.91,134,33.58,1.16,10.46,1178.49,-236.0,0.00075,0.0005,38.24,-24.23

357,15,21,150,20,5,3.0,10000,11013.78,1013.78,10.14,21.76,0.06,0.02,1.32,16.46,134,33.58,1.11,7.57,1161.39,-277.39,0.00075,0.0005,38.24,-28.1

358,15,21,150,20,7,2.0,10000,10234.61,234.61,2.35,4.84,0.03,0.01,0.3,16.32,129,31.01,1.03,1.82,711.34,-185.71,0.00075,0.0005,38.24,-35.89

359,15,21,150,20,7,2.5,10000,10068.84,68.84,0.69,1.41,0.02,0.0,0.09,15.83,129,31.78,1.01,0.53,700.69,-225.56,0.00075,0.0005,38.24,-37.55

360,15,21,150,20,7,3.0,10000,9706.09,-293.91,-2.94,-5.9,-0.01,-0.0,-0.35,16.69,129,31.78,0.96,-2.28,691.35,-264.62,0.00075,0.0005,38.24,-41.18

361,15,21,200,14,3,2.0,10000,13341.99,3341.99,33.42,80.03,0.15,0.08,5.57,14.36,143,31.47,1.34,23.37,1210.59,-238.75,0.00075,0.0005,38.24,-4.82

362,15,21,200,14,3,2.5,10000,12955.1,2955.1,29.55,69.54,0.14,0.06,5.11,13.62,143,32.87,1.29,20.67,1189.87,-257.05,0.00075,0.0005,38.24,-8.69

363,15,21,200,14,3,3.0,10000,14806.64,4806.64,48.07,122.63,0.19,0.08,9.12,13.45,143,35.66,1.44,33.61,1296.17,-315.41,0.00075,0.0005,38.24,9.83

364,15,21,200,14,5,2.0,10000,11056.32,1056.32,10.56,22.72,0.07,0.03,1.14,19.99,130,30.77,1.13,8.13,1119.32,-209.73,0.00075,0.0005,38.24,-27.68

365,15,21,200,14,5,2.5,10000,10747.69,747.69,7.48,15.84,0.05,0.02,0.8,19.81,130,31.54,1.09,5.75,1098.96,-237.58,0.00075,0.0005,38.24,-30.76

366,15,21,200,14,5,3.0,10000,11615.38,1615.38,16.15,35.71,0.09,0.03,1.81,19.78,130,33.85,1.18,12.43,1197.13,-291.51,0.00075,0.0005,38.24,-22.09

367,15,21,200,14,7,2.0,10000,11924.84,1924.84,19.25,43.18,0.11,0.05,2.48,17.41,127,31.5,1.24,15.16,1136.73,-219.43,0.00075,0.0005,38.24,-18.99

368,15,21,200,14,7,2.5,10000,11573.97,1573.97,15.74,34.72,0.09,0.03,1.96,17.71,127,31.5,1.19,12.39,1121.07,-240.66,0.00075,0.0005,38.24,-22.5

369,15,21,200,14,7,3.0,10000,12495.99,2495.99,24.96,57.52,0.13,0.04,3.24,17.77,127,33.86,1.29,19.65,1223.79,-295.28,0.00075,0.0005,38.24,-13.28

370,15,21,200,20,3,2.0,10000,11438.41,1438.41,14.38,31.53,0.08,0.04,2.34,13.46,141,28.37,1.16,10.2,1089.96,-191.79,0.00075,0.0005,38.24,-23.86

371,15,21,200,20,3,2.5,10000,11040.45,1040.45,10.4,22.36,0.06,0.03,1.65,13.52,141,29.79,1.11,7.38,1071.09,-218.92,0.00075,0.0005,38.24,-27.84

372,15,21,200,20,3,3.0,10000,11258.81,1258.81,12.59,27.35,0.07,0.03,1.88,14.53,141,30.5,1.13,8.93,1053.09,-257.27,0.00075,0.0005,38.24,-25.65

373,15,21,200,20,5,2.0,10000,10879.84,879.84,8.8,18.76,0.06,0.03,0.91,20.7,126,30.16,1.11,6.98,1130.27,-197.24,0.00075,0.0005,38.24,-29.44

374,15,21,200,20,5,2.5,10000,10585.19,585.19,5.85,12.3,0.04,0.02,0.59,21.0,126,30.95,1.07,4.64,1113.17,-223.97,0.00075,0.0005,38.24,-32.39

375,15,21,200,20,5,3.0,10000,10237.37,237.37,2.37,4.9,0.03,0.01,0.23,21.73,126,30.95,1.03,1.88,1096.88,-263.21,0.00075,0.0005,38.24,-35.87

376,15,21,200,20,7,2.0,10000,10245.86,245.86,2.46,5.08,0.03,0.01,0.29,17.25,120,30.83,1.04,2.05,708.36,-184.93,0.00075,0.0005,38.24,-35.78

377,15,21,200,20,7,2.5,10000,9872.15,-127.85,-1.28,-2.59,0.0,0.0,-0.14,18.58,120,30.83,0.98,-1.07,696.78,-224.3,0.00075,0.0005,38.24,-39.52

378,15,21,200,20,7,3.0,10000,9541.11,-458.89,-4.59,-9.13,-0.02,-0.01,-0.47,19.41,120,30.83,0.94,-3.82,687.49,-263.14,0.00075,0.0005,38.24,-42.83

379,15,26,100,14,3,2.0,10000,13283.59,3283.59,32.84,78.42,0.15,0.08,4.45,17.63,138,30.43,1.33,23.79,1141.87,-228.47,0.00075,0.0005,38.24,-5.4

380,15,26,100,14,3,2.5,10000,13392.9,3392.9,33.93,81.43,0.15,0.06,4.57,17.81,138,32.61,1.33,24.59,1165.46,-282.21,0.00075,0.0005,38.24,-4.31

381,15,26,100,14,3,3.0,10000,15009.77,5009.77,50.1,128.9,0.19,0.07,6.73,19.15,138,34.78,1.44,36.3,1266.99,-385.17,0.00075,0.0005,38.24,11.86

382,15,26,100,14,5,2.0,10000,11736.14,1736.14,17.36,38.6,0.1,0.05,2.15,17.99,126,30.95,1.21,13.78,1079.34,-211.58,0.00075,0.0005,38.24,-20.88

383,15,26,100,14,5,2.5,10000,11804.51,1804.51,18.05,40.25,0.1,0.04,2.34,17.2,126,33.33,1.2,14.32,1096.37,-260.98,0.00075,0.0005,38.24,-20.19

384,15,26,100,14,5,3.0,10000,12437.89,2437.89,24.38,56.03,0.12,0.04,3.04,18.43,126,34.92,1.25,19.35,1191.03,-335.12,0.00075,0.0005,38.24,-13.86

385,15,26,100,14,7,2.0,10000,11243.87,1243.87,12.44,27.01,0.08,0.03,1.59,16.99,123,30.89,1.16,10.11,1058.07,-199.74,0.00075,0.0005,38.24,-25.8

386,15,26,100,14,7,2.5,10000,11960.94,1960.94,19.61,44.07,0.1,0.04,2.69,16.37,123,33.33,1.22,15.94,1136.64,-265.96,0.00075,0.0005,38.24,-18.63

387,15,26,100,14,7,3.0,10000,12616.83,2616.83,26.17,60.64,0.13,0.04,3.44,17.63,123,34.96,1.28,21.28,1237.48,-337.26,0.00075,0.0005,38.24,-12.07

388,15,26,100,20,3,2.0,10000,11328.96,1328.96,13.29,28.97,0.08,0.04,1.76,16.45,134,29.85,1.16,9.92,773.53,-185.75,0.00075,0.0005,38.24,-24.95

389,15,26,100,20,3,2.5,10000,13770.05,3770.05,37.7,92.0,0.16,0.07,5.56,16.55,134,33.58,1.37,28.13,1193.24,-259.61,0.00075,0.0005,38.24,-0.54

390,15,26,100,20,3,3.0,10000,14045.45,4045.45,40.45,99.91,0.17,0.06,5.68,17.59,134,34.33,1.38,30.19,1170.17,-317.99,0.00075,0.0005,38.24,2.21

391,15,26,100,20,5,2.0,10000,9718.72,-281.28,-2.81,-5.65,-0.01,-0.0,-0.34,16.74,120,29.17,0.96,-2.34,715.09,-173.23,0.00075,0.0005,38.24,-41.05

392,15,26,100,20,5,2.5,10000,11893.14,1893.14,18.93,42.41,0.1,0.04,2.73,15.56,120,33.33,1.22,15.78,1119.07,-241.37,0.00075,0.0005,38.24,-19.31

393,15,26,100,20,5,3.0,10000,11452.92,1452.92,14.53,31.87,0.08,0.03,1.92,16.64,120,33.33,1.16,12.11,1099.26,-279.11,0.00075,0.0005,38.24,-23.71

394,15,26,100,20,7,2.0,10000,9117.06,-882.94,-8.83,-17.18,-0.05,-0.02,-0.99,17.39,112,26.79,0.87,-7.88,656.92,-174.0,0.00075,0.0005,38.24,-47.07

395,15,26,100,20,7,2.5,10000,10491.15,491.15,4.91,10.27,0.04,0.01,0.62,16.64,112,29.46,1.06,4.39,1056.18,-228.53,0.00075,0.0005,38.24,-33.33

396,15,26,100,20,7,3.0,10000,10160.06,160.06,1.6,3.29,0.02,0.01,0.19,17.15,112,29.46,1.02,1.43,1035.55,-266.69,0.00075,0.0005,38.24,-36.64

397,15,26,150,14,3,2.0,10000,12949.07,2949.07,29.49,69.38,0.14,0.07,3.67,18.91,136,30.15,1.3,21.68,1156.07,-234.27,0.00075,0.0005,38.24,-8.75

398,15,26,150,14,3,2.5,10000,13088.45,3088.45,30.88,73.12,0.14,0.06,3.77,19.38,136,32.35,1.3,22.71,1179.95,-289.97,0.00075,0.0005,38.24,-7.36

399,15,26,150,14,3,3.0,10000,14702.09,4702.09,47.02,119.43,0.19,0.07,5.68,21.01,136,34.56,1.42,34.57,1282.75,-392.11,0.00075,0.0005,38.24,8.78

400,15,26,150,14,5,2.0,10000,11058.85,1058.85,10.59,22.78,0.07,0.03,1.06,21.44,126,29.37,1.13,8.4,1077.46,-211.87,0.00075,0.0005,38.24,-27.65

401,15,26,150,14,5,2.5,10000,11358.14,1358.14,13.58,29.65,0.08,0.03,1.55,19.14,126,32.54,1.15,10.78,1095.22,-261.51,0.00075,0.0005,38.24,-24.66

402,15,26,150,14,5,3.0,10000,12106.46,2106.46,21.06,47.67,0.11,0.04,2.33,20.5,126,34.13,1.23,16.72,1189.79,-335.81,0.00075,0.0005,38.24,-17.18

403,15,26,150,14,7,2.0,10000,11008.57,1008.57,10.09,21.64,0.06,0.03,1.18,18.28,122,30.33,1.13,8.27,1077.6,-203.4,0.00075,0.0005,38.24,-28.15

404,15,26,150,14,7,2.5,10000,11737.91,1737.91,17.38,38.64,0.1,0.03,2.11,18.35,122,32.79,1.2,14.25,1156.93,-268.94,0.00075,0.0005,38.24,-20.86

405,15,26,150,14,7,3.0,10000,12417.94,2417.94,24.18,55.52,0.12,0.04,2.76,20.14,122,34.43,1.27,19.82,1259.56,-343.24,0.00075,0.0005,38.24,-14.06

406,15,26,150,20,3,2.0,10000,11073.04,1073.04,10.73,23.1,0.07,0.03,1.3,17.78,132,29.55,1.13,8.13,795.66,-187.83,0.00075,0.0005,38.24,-27.51

407,15,26,150,20,3,2.5,10000,13490.9,3490.9,34.91,84.15,0.15,0.07,4.66,18.04,132,33.33,1.35,26.45,1206.6,-267.59,0.00075,0.0005,38.24,-3.33

408,15,26,150,20,3,3.0,10000,13790.35,3790.35,37.9,92.58,0.16,0.06,4.73,19.56,132,34.09,1.36,28.71,1183.27,-324.76,0.00075,0.0005,38.24,-0.34

409,15,26,150,20,5,2.0,10000,9240.44,-759.56,-7.6,-14.88,-0.04,-0.02,-0.75,19.95,122,27.87,0.9,-6.23,723.02,-175.17,0.00075,0.0005,38.24,-45.84

410,15,26,150,20,5,2.5,10000,11539.17,1539.17,15.39,33.9,0.09,0.03,1.87,18.13,122,32.79,1.18,12.62,1131.59,-244.04,0.00075,0.0005,38.24,-22.85

